signal_id,trade_id,side,entry_id,signal_time,entry_time,exit_time,expiry_time,option_type,strike,entry_spot,exit_spot,direction_return_pct,entry_tte_hours,exit_tte_hours,entry_rv_base,exit_rv_base,entry_iv_used,exit_iv_used,entry_theoretical_mid,exit_theoretical_mid,entry_intrinsic,exit_intrinsic,entry_bid,entry_ask,exit_bid,exit_ask,entry_worst_model_price,exit_worst_model_price,entry_price_after_binance_slippage,exit_price_after_binance_slippage,contracts,entry_underlying_notional,exit_underlying_notional,entry_premium_value,exit_premium_value,entry_fee,exit_fee,total_cost,pnl,return_on_cost,won
549,549,short,Short1,2025-09-28 23:15:00,2025-09-28 23:30:00,2025-09-29 05:30:00,2025-09-29 08:00:00,put,112000.0,112246.83,111710.8,0.47754578013472493,8.5,2.5,0.28701159607878507,0.2843642711028373,0.9,0.25,1134.4330390424802,367.3145788684633,0.0,289.1999999999971,1077.711387090356,1191.1546909946044,315.8905378268784,418.7386199100482,1262.6239724542806,290.61929480072814,1275.2502121788234,287.71310185272085,0.07841598381634096,8801.945604715575,8759.912284910502,100.0,22.561305938632216,2.640583681414672,2.256130593863222,102.64058368141467,-82.33540833664567,-0.8021720588827312,False
550,550,short,Short1,2025-09-30 00:00:00,2025-09-30 00:15:00,2025-09-30 06:15:00,2025-09-30 08:00:00,put,114000.0,114170.71,113921.16,0.218576200498366,7.75,1.75,0.2826049167653959,0.2789979054023643,0.9,0.25,1134.8871624090898,203.13578630994016,0.0,78.83999999999651,976.0029596718172,1293.7713651463625,174.69677622654854,231.5747963933318,1371.3976470551443,160.72103412842466,1385.1116235256957,159.1138237871404,0.07219634742899468,8242.708245374997,8224.691646874093,100.00000000000001,11.487436902892227,2.472812473612499,1.1487436902892227,102.4728124736125,-92.1341192610095,-0.8991079393349792,False
552,552,short,Short2,2025-10-01 14:45:00,2025-10-01 15:00:00,2025-10-01 21:00:00,2025-10-02 08:00:00,put,117000.0,117241.85,117579.43,-0.28793472637969053,17.0,11.0,0.2782345353310788,0.2846596558559709,0.9,0.25,1733.9705849817692,187.64405382629047,0.0,0.0,1647.2720557326807,1820.6691142308578,178.26185113497596,197.026256517605,1929.9092610847092,164.00090304417787,1949.2083536955563,162.3608940137361,0.05130287883817414,6014.844425313387,6032.163251151577,100.0,8.329581273644337,1.8044533275940158,0.8329581273644338,101.80445332759402,-94.30783018131412,-0.9263625224511869,False
553,553,short,Short1,2025-10-02 16:15:00,2025-10-02 16:30:00,2025-10-02 22:30:00,2025-10-03 08:00:00,put,120000.0,119779.45,120172.51,-0.3281531180849395,15.5,9.5,0.32048000513302255,0.32910330851668224,0.9,0.25,1923.0114623249974,314.147721228117,220.5500000000029,0.0,1826.8608892087475,2019.1620354412473,298.4403351667111,329.8551072895229,2140.3117575677225,274.5651083533742,2161.7148751433997,271.8194572698405,0.04625956972857782,5540.9458193257005,5559.128605803216,100.0,12.574251137158367,1.66228374579771,1.2574251137158368,101.66228374579771,-90.34545772235518,-0.8886821581567085,False
554,554,short,Short2,2025-10-02 16:15:00,2025-10-02 16:30:00,2025-10-02 22:30:00,2025-10-03 08:00:00,put,120000.0,119779.45,120172.51,-0.3281531180849395,15.5,9.5,0.32048000513302255,0.32910330851668224,0.9,0.25,1923.0114623249974,314.147721228117,220.5500000000029,0.0,1826.8608892087475,2019.1620354412473,298.4403351667111,329.8551072895229,2140.3117575677225,274.5651083533742,2161.7148751433997,271.8194572698405,0.04625956972857782,5540.9458193257005,5559.128605803216,100.0,12.574251137158367,1.66228374579771,1.2574251137158368,101.66228374579771,-90.34545772235518,-0.8886821581567085,False
555,555,short,Short1,2025-10-03 16:45:00,2025-10-03 17:00:00,2025-10-03 23:00:00,2025-10-04 08:00:00,put,123000.0,122981.09,122295.85,0.5571913535650008,15.0,9.0,0.4526392187536132,0.43179128357778823,0.9063268671927391,0.25,1849.5422659838732,840.6972749328997,18.910000000003492,704.1499999999942,1757.0651526846796,1942.0193792830669,798.6624111862548,882.7321386795447,2058.540542040051,734.7694182913544,2079.1259474604517,727.4217241084409,0.048097134337698494,5915.038006726589,5882.079926393025,100.0,34.986900384603935,1.7745114020179764,1.7646239779179074,101.77451140201798,-68.55223499533196,-0.6735697774518887,False
556,556,short,Short2,2025-10-03 16:45:00,2025-10-03 17:00:00,2025-10-03 23:00:00,2025-10-04 08:00:00,put,123000.0,122981.09,122295.85,0.5571913535650008,15.0,9.0,0.4526392187536132,0.43179128357778823,0.9063268671927391,0.25,1849.5422659838732,840.6972749328997,18.910000000003492,704.1499999999942,1757.0651526846796,1942.0193792830669,798.6624111862548,882.7321386795447,2058.540542040051,734.7694182913544,2079.1259474604517,727.4217241084409,0.048097134337698494,5915.038006726589,5882.079926393025,100.0,34.986900384603935,1.7745114020179764,1.7646239779179074,101.77451140201798,-68.55223499533196,-0.6735697774518887,False
557,557,short,Short1,2025-10-04 21:30:00,2025-10-04 21:45:00,2025-10-05 03:45:00,2025-10-05 08:00:00,put,122000.0,122190.67,123776.22,-1.29760316397316,10.25,4.25,0.27844613168902055,0.30073906909268777,0.9,0.25,1406.086397311621,0.9148343708809534,0.0,0.0,1335.78207744604,1476.3907171772023,0.86,1.1400000000000001,1564.9741602078345,0.7912,1580.623901809913,0.783288,0.06326615704437581,7730.5341175775,7830.84577287921,100.0,0.04955562161897504,2.31916023527325,0.004955562161897504,102.31916023527324,-102.27456017581616,-0.9995641084294034,False
559,559,long,Long1,2025-10-07 17:30:00,2025-10-07 17:45:00,2025-10-07 23:45:00,2025-10-08 08:00:00,call,121000.0,121130.02,121332.95,0.16753072442321493,14.25,8.25,0.42109351387919824,0.3859376180453018,0.9,0.25,1818.8612621822322,560.867767530799,130.02000000000407,332.9499999999971,1727.9181990731204,1909.804325291344,532.8243791542591,588.911155907339,2024.3925848088247,490.19842882191836,2044.636510656913,485.2964445336992,0.048908448753011556,5924.281375621265,5934.206367126713,100.0,23.735096287495143,1.7772844126863794,1.780261910138014,101.77728441268638,-79.82245003532925,-0.7842855161242591,False
560,560,long,Long1,2025-10-09 08:30:00,2025-10-09 08:45:00,2025-10-09 14:45:00,2025-10-10 08:00:00,call,121500.0,121261.62,121315.0,0.04402052355889641,23.25,17.25,0.3315836132107967,0.4121121466202941,0.9,0.25,2127.8582743102234,449.8841876489023,0.0,0.0,2021.4653605947121,2234.251188025735,427.38997826645715,472.37839703134745,2368.306259307279,393.1987800051406,2391.989321900352,389.2667922050892,0.04180620669349539,5069.488349708095,5071.719965021393,100.0,16.27376797383988,1.5208465049124282,1.5215159895064179,101.52084650491243,-86.76859452057896,-0.8546874608298343,False
561,561,long,Long1,2025-10-09 17:30:00,2025-10-09 17:45:00,2025-10-09 23:45:00,2025-10-10 08:00:00,call,121000.0,120974.0,121662.4,0.5690478945889144,14.25,8.25,0.472435966368345,0.39392912978919525,0.9350321512341002,0.25,1807.1702532613272,792.8080804389174,0.0,662.3999999999942,1716.8117405982607,1897.5287659243936,753.1676764169715,832.4484844608633,2011.3804918798573,692.9142623036138,2031.494296798656,685.9851196805777,0.04922484899789562,5954.926882671425,5988.813268721576,100.0,33.76751393107979,1.7864780648014273,1.7966439806164725,101.78647806480143,-69.81560811433812,-0.6859025819705703,False
562,562,long,Long1,2025-10-10 18:00:00,2025-10-10 18:15:00,2025-10-11 00:15:00,2025-10-11 08:00:00,call,117500.0,117612.26,112451.53,-4.387918402384239,13.75,7.75,0.45958978798051614,1.5307226520159085,0.9164051925717484,0.718433591209545,1759.3411993699629,17.96902417013507,112.25999999999476,0.0,1671.3741394014646,1847.308259338461,14.375219336108058,21.562829004162086,1958.146754898769,13.225201789219414,1977.7282224477567,13.09294977132722,0.05056306466428128,5946.836307692262,5685.893982987366,100.0,0.662019665933805,1.7840508923076785,0.0662019665933805,101.78405089230768,-101.18823319296725,-0.9941462567650129,False
563,563,long,Long1,2025-10-11 19:45:00,2025-10-11 20:00:00,2025-10-12 02:00:00,2025-10-12 08:00:00,call,111000.0,110869.93,110140.5,-0.6579150902323083,12.0,6.0,1.2732625605989223,0.6683085433358776,2.0962307128684374,0.25,3368.146912678516,41.58843321219865,0.0,0.0,3199.73956704459,3536.554258312442,35.76605256249084,47.41081386190647,3748.7475138111886,32.90476835749158,3786.2349889493007,32.57572067391666,0.026411461594926126,2928.236898227148,2908.971585795961,100.0,0.8603723955061909,0.8784710694681442,0.0860372395506191,100.87847106946815,-100.10413591351258,-0.992324079184127,False
564,564,long,Long1,2025-10-12 01:00:00,2025-10-12 01:15:00,2025-10-12 07:15:00,2025-10-12 08:00:00,call,110000.0,109963.63,111616.39,1.503006039360466,6.75,0.75,0.6872475194388047,0.5922440396553864,1.2465089031862666,0.25,1499.998730168838,1616.3900000055582,0.0,1616.3899999999994,1289.9989079452007,1709.9985523924754,1592.1441499999994,1842.6846000063365,1812.598465536024,1592.1441499999994,1830.7244501913842,1576.2227084999995,0.05462318482147654,6006.5636851304625,6096.842700076006,100.0,86.09830432620382,1.8019691055391387,1.8290528100228016,101.80196910553914,-17.53271758935813,-0.17222375700004172,False
565,565,long,Long1,2025-10-14 10:45:00,2025-10-14 11:00:00,2025-10-14 17:00:00,2025-10-15 08:00:00,call,111500.0,111355.24,112751.66,1.2540227114592906,21.0,15.0,0.6236541104933081,0.6220679065038982,1.1542984602152968,0.25,2440.2903993168075,1334.6018131620513,0.0,1251.6600000000035,2318.275879350967,2562.304919282648,1267.8717225039486,1401.331903820154,2716.043214439607,1232.8851000000034,2743.203646584003,1220.5562490000034,0.036453728152675,4059.313647335882,4110.21836240284,99.99999999999999,44.493825696094824,1.2177940942007643,1.233065508720852,101.21779409420076,-57.95703390682678,-0.5725972831702664,False
566,566,long,Long1,2025-10-15 13:45:00,2025-10-15 14:00:00,2025-10-15 20:00:00,2025-10-16 08:00:00,call,112000.0,112032.33,111414.18,-0.5517603713142472,18.0,12.0,0.628743363808244,0.6311003870340813,1.1616778775219538,0.25,2369.1384689179467,183.95278213901838,32.330000000001746,0.0,2250.6815454720495,2487.595392363844,174.75514303206745,193.1504212459693,2636.8511159056748,160.77473158950207,2663.2196270647314,159.16698427360706,0.03754853673491999,4206.650058503679,4183.439430520988,99.99999999999999,5.976487355983967,1.2619950175511037,0.5976487355983967,101.26199501755109,-95.88315639716552,-0.9468819608042159,False
567,567,long,Long1,2025-10-16 14:15:00,2025-10-16 14:30:00,2025-10-16 20:30:00,2025-10-17 08:00:00,call,111500.0,111352.01,107796.37,-3.1931529570054407,17.5,11.5,0.6380532242742741,0.6499135986367988,1.1751771751976974,0.25,2261.3755437351792,0.02277661837284306,0.0,0.0,2148.30676654842,2374.4443209219385,0.89,1.11,2516.9109801772547,0.8188000000000001,2542.0800899790274,0.8106120000000001,0.03933786366299144,4380.35018798006,4240.47890642538,100.0,0.03188774433958482,1.3141050563940178,0.003188774433958482,101.31410505639401,-101.2854060864884,-0.999716732730456,False
568,568,long,Long1,2025-10-16 19:30:00,2025-10-16 19:45:00,2025-10-17 01:45:00,2025-10-17 08:00:00,call,108000.0,108197.66,108839.84,0.5935248507222823,12.25,6.25,0.6498479654514554,0.651691743512484,1.1922795499046104,0.25,2023.0473933369503,883.9033440158673,197.6600000000035,839.8399999999965,1921.8950236701028,2124.199763003798,827.2423999999966,1007.6498121780888,2251.651748784026,827.2423999999966,2274.1682662718663,818.9699759999966,0.04397212004190611,4757.680493773343,4785.918509821854,100.0,36.01184609538881,1.4273041481320028,1.4357755529465561,101.42730414813201,-66.85123360568976,-0.6591049044156317,False
569,569,long,Long2,2025-10-16 19:30:00,2025-10-16 19:45:00,2025-10-17 01:45:00,2025-10-17 08:00:00,call,108000.0,108197.66,108839.84,0.5935248507222823,12.25,6.25,0.6498479654514554,0.651691743512484,1.1922795499046104,0.25,2023.0473933369503,883.9033440158673,197.6600000000035,839.8399999999965,1921.8950236701028,2124.199763003798,827.2423999999966,1007.6498121780888,2251.651748784026,827.2423999999966,2274.1682662718663,818.9699759999966,0.04397212004190611,4757.680493773343,4785.918509821854,100.0,36.01184609538881,1.4273041481320028,1.4357755529465561,101.42730414813201,-66.85123360568976,-0.6591049044156317,False
570,570,long,Long1,2025-10-17 10:00:00,2025-10-17 10:15:00,2025-10-17 16:15:00,2025-10-18 08:00:00,call,104000.0,104014.6,106792.6,2.6707789098838086,21.75,15.75,0.6584553072681333,0.6644387655785299,1.2047601955387932,0.25,2497.8086511234433,2794.841291879784,14.60000000000582,2792.600000000006,2372.918218567271,2622.6990836796153,2750.7110000000057,3102.2738339865605,2780.0610287003924,2750.7110000000057,2807.8616389873964,2723.2038900000057,0.035614290466272104,3704.4061771331067,3803.3426760484103,100.0,96.98497433734231,1.1113218531399318,1.141002802814523,101.11132185313993,-5.267350318612145,-0.05209456490206662,False
